request_id,device_id,primary_port,vlan_id
1151,0,1,190
1151,0,0,190
1152,4,1,404
1153,3,1,405
1154,4,1,405
1155,4,1,406
1156,3,1,407
1157,1,0,190
1157,1,1,190
1158,4,1,407
1159,3,1,408
1160,4,1,190
1160,4,0,190
1161,0,0,191
1161,0,1,191
1162,1,0,191
1162,1,1,191
1163,4,1,408
1164,4,0,191
1164,4,1,191
1165,3,1,409
1166,4,1,409
1167,3,1,410
1168,4,1,410
1169,3,1,411
1170,0,1,192
1170,0,0,192
1171,4,1,411
1172,3,1,412
1173,1,1,192
1173,1,0,192
1174,4,1,412
1175,4,0,192
1175,4,1,192
1176,3,1,413
1177,3,1,414
1178,4,1,414
1179,4,1,415
1180,3,1,416
1181,0,0,193
1181,0,1,193
1182,2,1,193
1182,2,0,193
1183,4,1,193
1183,4,0,193
1184,4,1,416
1185,4,1,417
1186,4,1,419
1187,3,1,420
1188,0,1,194
1188,0,0,194
1189,4,1,420
1190,1,0,194
1190,1,1,194
1191,4,1,194
1191,4,0,194
1192,3,1,421
1193,3,1,422
1194,4,1,422
1195,3,1,423
1196,4,1,424
1197,2,0,195
1197,2,1,195
1198,4,1,425
1199,0,0,196
1199,0,1,196
1200,1,1,196
1200,1,0,196
1201,4,1,196
1201,4,0,196
1202,3,1,426
1203,0,1,197
1203,0,0,197
1204,1,1,197
1204,1,0,197
1205,2,0,197
1205,2,1,197
1206,3,1,427
1207,3,1,428
1208,4,1,197
1208,4,0,197
1209,4,1,428
1210,3,1,429
1211,0,0,198
1211,0,1,198
1212,1,0,198
1212,1,1,198
1213,4,1,429
1214,3,1,430
1215,4,1,430
1216,4,1,431
1217,2,0,198
1217,2,1,198
1218,4,1,432
1219,3,1,433
1220,4,1,198
1220,4,0,198
1221,4,1,433
1222,0,1,199
1222,0,0,199
1223,3,1,434
1224,4,1,435
1225,4,1,436
1226,1,1,199
1226,1,0,199
1227,4,1,199
1227,4,0,199
1228,0,0,200
1228,0,1,200
1229,1,1,200
1229,1,0,200
1230,3,1,437
1231,2,0,200
1231,2,1,200
1232,4,0,200
1232,4,1,200
1233,0,0,201
1233,0,1,201
1234,3,1,438
1235,4,1,438
1236,4,1,439
1237,4,1,440
1238,3,1,441
1239,1,0,201
1239,1,1,201
1240,4,1,441
1241,3,1,442
1242,2,1,201
1242,2,0,201
1243,4,1,442
1244,4,1,201
1244,4,0,201
1245,0,1,202
1245,0,0,202
1246,4,1,443
1247,3,1,444
1248,4,1,444
1249,1,0,202
1249,1,1,202
1250,2,1,202
1250,2,0,202
1251,3,1,445
1252,4,1,445
1253,3,1,447
1254,4,1,447
1255,4,1,448
1256,4,0,202
1256,4,1,202
1257,0,0,203
1257,0,1,203
1258,1,0,203
1258,1,1,203
1259,3,1,449
1260,2,0,203
1260,2,1,203
1261,4,1,449
1262,3,1,450
1263,4,1,450
1264,4,1,451
1265,3,1,452
1266,4,0,203
1266,4,1,203
1267,4,1,452
1268,0,1,204
1268,0,0,204
1269,4,1,453
1270,1,1,204
1270,1,0,204
1271,2,1,204
1271,2,0,204
1272,4,0,204
1272,4,1,204
1273,0,0,205
1273,0,1,205
1274,3,1,454
1275,2,1,205
1275,2,0,205
1276,4,1,454
1277,4,1,205
1277,4,0,205
1278,2,1,206
1278,2,0,206
1279,4,0,206
1279,4,1,206
1280,3,1,455
1281,1,0,207
1281,1,1,207
1282,2,0,207
1282,2,1,207
1283,4,1,207
1283,4,0,207
1284,0,0,208
1284,0,1,208
1285,4,1,455
1286,1,1,208
1286,1,0,208
1287,4,0,208
1287,4,1,208
1288,4,1,456
1289,0,1,209
1289,0,0,209
1290,3,1,457
1291,2,1,209
1291,2,0,209
1292,4,1,209
1292,4,0,209
1293,3,1,458
1294,4,1,458
1295,3,1,459
1296,0,1,210
1296,0,0,210
1297,4,1,459
1298,3,1,460
1299,4,1,460
1300,1,0,210
1300,1,1,210
1301,2,1,210
1301,2,0,210
1302,3,1,461
1303,4,1,210
1303,4,0,210
1304,1,0,211
1304,1,1,211
1305,3,1,462
1306,4,1,462
1307,3,1,463
1308,2,1,211
1308,2,0,211
1309,3,1,464
1310,4,1,464
1311,4,0,211
1311,4,1,211
1312,0,1,212
1312,0,0,212
1313,1,0,212
1313,1,1,212
1314,4,1,465
1315,3,1,466
1316,2,0,212
1316,2,1,212
1317,4,1,466
1318,3,1,467
1319,4,1,467
1320,0,1,213
1320,0,0,213
1321,3,1,468
1322,4,1,468
1323,3,1,469
1324,1,1,213
1324,1,0,213
1325,4,1,469
1326,4,0,213
1326,4,1,213
1327,3,1,471
1328,4,1,471
1329,3,1,472
1330,1,0,214
1330,1,1,214
1331,3,1,473
1332,4,1,473
1333,4,1,474
1334,2,1,214
1334,2,0,214
1335,3,1,475
1336,4,1,475
1337,3,1,476
1338,4,1,476
1339,4,1,214
1339,4,0,214
1340,0,1,215
1340,0,0,215
1341,1,1,215
1341,1,0,215
1342,2,1,215
1342,2,0,215
1343,4,1,215
1343,4,0,215
1344,3,1,477
1345,3,1,478
1346,4,1,478
1347,4,1,479
1348,2,0,216
1348,2,1,216
1349,3,1,480
1350,4,1,480
1351,3,1,481
1352,4,1,481
1353,3,1,482
1354,4,1,482
1355,3,1,483
1356,4,0,216
1356,4,1,216
1357,0,0,217
1357,0,1,217
1358,1,0,217
1358,1,1,217
1359,2,1,217
1359,2,0,217
1360,4,1,217
1360,4,0,217
1361,4,1,483
1362,0,0,218
1362,0,1,218
1363,2,0,218
1363,2,1,218
1364,3,1,484
1365,4,1,484
1366,4,1,218
1366,4,0,218
1367,0,0,219
1367,0,1,219
1368,3,1,486
1369,2,0,219
1369,2,1,219
1370,0,0,220
1370,0,1,220
1371,1,0,220
1371,1,1,220
1372,4,1,486
1373,2,0,220
1373,2,1,220
1374,0,0,221
1374,0,1,221
1375,2,1,221
1375,2,0,221
1376,3,1,487
1377,4,1,487
1378,3,1,488
1379,4,0,221
1379,4,1,221
1380,0,0,222
1380,0,1,222
1381,4,1,488
1382,2,0,222
1382,2,1,222
1383,3,1,489
1384,4,1,489
1385,3,1,490
1386,4,1,491
1387,4,1,492
1388,3,1,493
1389,4,1,493
1390,4,1,495
1391,4,0,222
1391,4,1,222
1392,3,1,496
1393,0,0,223
1393,0,1,223
1394,3,1,497
1395,2,0,223
1395,2,1,223
1396,4,0,223
1396,4,1,223
1397,4,1,497
1398,0,1,224
1398,0,0,224
1399,2,1,224
1399,2,0,224
1400,4,1,224
1400,4,0,224
1401,3,1,499
1402,4,1,499
1403,0,1,225
1403,0,0,225
1404,3,1,500
1405,4,1,500
1406,3,1,501
1407,4,1,501
1408,1,0,225
1408,1,1,225
1409,2,1,225
1409,2,0,225
1410,3,1,502
1411,4,1,502
1412,4,1,225
1412,4,0,225
1413,1,1,226
1413,1,0,226
1414,2,0,226
1414,2,1,226
1415,3,1,503
1416,3,1,504
1417,4,1,226
1417,4,0,226
1418,0,0,227
1418,0,1,227
1419,1,0,227
1419,1,1,227
1420,2,1,227
1420,2,0,227
1421,0,1,228
1421,0,0,228
1422,3,1,505
1423,3,1,506
1424,1,1,228
1424,1,0,228
1425,4,1,507
1426,2,1,228
1426,2,0,228
1427,0,0,229
1427,0,1,229
1428,3,1,508
1429,1,1,229
1429,1,0,229
1430,1,0,230
1430,1,1,230
1431,0,0,231
1431,0,1,231
1432,1,0,231
1432,1,1,231
1433,4,1,508
1434,4,0,231
1434,4,1,231
1435,0,1,232
1435,0,0,232
1436,3,1,509
1437,4,1,509
1438,3,1,510
1439,4,1,510
1440,3,1,511
1441,2,0,232
1441,2,1,232
1442,4,1,232
1442,4,0,232
1443,0,1,233
1443,0,0,233
1444,4,1,233
1444,4,0,233
1445,2,0,234
1445,2,1,234
1446,4,1,234
1446,4,0,234
1447,4,1,511
1448,0,0,235
1448,0,1,235
1449,1,1,235
1449,1,0,235
1450,2,1,235
1450,2,0,235
1451,3,1,512
1452,0,1,236
1452,0,0,236
1453,4,1,512
1454,1,1,236
1454,1,0,236
1455,2,1,236
1455,2,0,236
1456,3,1,513
1457,3,1,514
1458,4,1,514
1459,3,1,515
1460,4,1,516
1461,4,1,517
1462,4,1,518
1463,3,1,519
1464,4,0,236
1464,4,1,236
1465,0,1,237
1465,0,0,237
1466,1,1,237
1466,1,0,237
1467,4,1,519
1468,2,1,237
1468,2,0,237
1469,0,0,238
1469,0,1,238
1470,3,1,520
1471,1,0,238
1471,1,1,238
1472,4,1,520
1473,3,1,521
1474,3,1,522
1475,4,1,522
1476,2,1,238
1476,2,0,238
1477,0,1,239
1477,0,0,239
1478,1,1,239
1478,1,0,239
1479,4,0,239
1479,4,1,239
1480,4,1,523
1481,3,1,524
1482,4,1,524
1483,0,1,240
1483,0,0,240
1484,4,1,525
1485,3,1,526
1486,4,1,526
1487,3,1,527
1488,1,0,240
1488,1,1,240
1489,2,1,240
1489,2,0,240
1490,4,1,527
1491,3,1,528
1492,4,1,240
1492,4,0,240
1493,4,1,528
1494,4,1,529
1495,2,0,241
1495,2,1,241
1496,3,1,530
1497,4,0,241
1497,4,1,241
1498,1,0,242
1498,1,1,242
1499,4,1,530
1500,4,1,242
1500,4,0,242
1501,3,1,531
1502,1,0,243
1502,1,1,243
1503,3,1,532
1504,2,1,243
1504,2,0,243
1505,4,1,243
1505,4,0,243
1506,4,1,532
1507,0,1,244
1507,0,0,244
1508,3,1,533
1509,4,1,533
1510,4,1,534
1511,1,1,244
1511,1,0,244
1512,2,0,244
1512,2,1,244
1513,0,0,245
1513,0,1,245
1514,1,1,245
1514,1,0,245
1515,2,0,245
1515,2,1,245
1516,0,0,246
1516,0,1,246
1517,3,1,535
1518,1,0,246
1518,1,1,246
1519,2,0,246
1519,2,1,246
1520,4,0,246
1520,4,1,246
1521,4,1,535
1522,0,0,247
1522,0,1,247
1523,1,0,247
1523,1,1,247
1524,3,1,536
1525,2,1,247
1525,2,0,247
1526,4,1,536
1527,0,0,248
1527,0,1,248
1528,1,1,248
1528,1,0,248
1529,0,0,249
1529,0,1,249
1530,3,1,537
1531,1,0,249
1531,1,1,249
1532,4,1,538
1533,2,0,249
1533,2,1,249
1534,3,1,539
1535,4,0,249
1535,4,1,249
1536,0,0,250
1536,0,1,250
1537,4,1,539
1538,3,1,540
1539,1,0,250
1539,1,1,250
1540,4,1,250
1540,4,0,250
1541,0,1,251
1541,0,0,251
1542,1,0,251
1542,1,1,251
1543,4,1,251
1543,4,0,251
1544,3,1,541
1545,4,1,541
1546,4,1,542
1547,3,1,543
1548,4,1,543
1549,3,1,544
1550,4,1,544
1551,3,1,545
1552,4,1,546
1553,4,1,547
1554,0,0,253
1554,0,1,253
1555,2,0,253
1555,2,1,253
1556,3,1,548
1557,3,1,549
1558,4,1,253
1558,4,0,253
1559,4,1,549
1560,0,1,254
1560,0,0,254
1561,1,1,254
1561,1,0,254
1562,2,1,254
1562,2,0,254
1563,4,0,254
1563,4,1,254
1564,0,0,255
1564,0,1,255
1565,1,1,255
1565,1,0,255
1566,3,1,550
1567,2,1,255
1567,2,0,255
1568,4,1,551
1569,3,1,552
1570,4,1,552
1571,3,1,553
1572,3,1,554
1573,3,1,555
1574,3,1,556
1575,4,1,255
1575,4,0,255
1576,4,1,556
1577,3,1,557
1578,0,1,256
1578,0,0,256
1579,4,1,557
1580,3,1,558
1581,2,0,256
1581,2,1,256
1582,4,1,558
1583,3,1,559
1584,4,0,256
1584,4,1,256
1585,1,1,257
1585,1,0,257
1586,4,1,559
1587,2,0,257
1587,2,1,257
1588,3,1,560
1589,0,1,258
1589,0,0,258
1590,3,1,561
1591,1,1,258
1591,1,0,258
1592,2,1,258
1592,2,0,258
1593,4,1,258
1593,4,0,258
1594,4,1,561
1595,3,1,562
1596,4,1,564
1597,0,0,259
1597,0,1,259
1598,1,0,259
1598,1,1,259
1599,3,1,565
1600,4,1,565
1601,3,1,566
1602,2,1,259
1602,2,0,259
1603,4,1,566
1604,3,1,567
1605,4,1,567
1606,4,0,259
1606,4,1,259
1607,3,1,568
1608,0,0,260
1608,0,1,260
1609,1,0,260
1609,1,1,260
1610,2,1,260
1610,2,0,260
1611,3,1,569
1612,4,1,569
1613,4,1,570
1614,3,1,571
1615,3,1,572
1616,4,1,572
1617,3,1,573
1618,4,1,573
1619,4,1,260
1619,4,0,260
1620,3,1,574
1621,4,1,575
1622,3,1,576
1623,1,0,261
1623,1,1,261
1624,0,0,262
1624,0,1,262
1625,1,0,262
1625,1,1,262
1626,2,1,262
1626,2,0,262
1627,4,1,576
1628,4,1,577
1629,4,0,262
1629,4,1,262
1630,3,1,578
1631,0,1,263
1631,0,0,263
1632,4,1,578
1633,4,1,579
1634,3,1,580
1635,1,0,263
1635,1,1,263
1636,4,1,581
1637,4,1,584
1638,2,1,263
1638,2,0,263
1639,3,1,585
1640,4,1,263
1640,4,0,263
1641,0,1,264
1641,0,0,264
1642,4,1,585
1643,3,1,586
1644,4,1,586
1645,3,1,587
1646,2,0,264
1646,2,1,264
1647,3,1,588
1648,4,1,588
1649,4,0,264
1649,4,1,264
1650,3,1,589
1651,0,0,265
1651,0,1,265
1652,4,1,589
1653,1,1,265
1653,1,0,265
1654,4,1,265
1654,4,0,265
1655,3,1,590
1656,4,1,590
1657,0,0,266
1657,0,1,266
1658,1,1,266
1658,1,0,266
1659,4,1,591
1660,3,1,592
1661,2,0,266
1661,2,1,266
1662,4,1,592
1663,3,1,593
1664,4,1,593
1665,0,0,267
1665,0,1,267
1666,3,1,594
1667,4,1,594
1668,4,0,267
1668,4,1,267
1669,3,1,595
1670,4,1,595
1671,0,0,268
1671,0,1,268
1672,3,1,596
1673,4,1,596
1674,3,1,597
1675,3,1,598
1676,1,0,268
1676,1,1,268
1677,2,0,268
1677,2,1,268
1678,4,0,268
1678,4,1,268
1679,3,1,599
1680,0,0,269
1680,0,1,269
1681,2,0,269
1681,2,1,269
1682,4,1,599
1683,3,1,600
1684,4,1,600
1685,4,1,601
1686,4,1,269
1686,4,0,269
1687,3,1,603
1688,1,1,270
1688,1,0,270
1689,2,1,270
1689,2,0,270
1690,4,1,603
1691,4,1,270
1691,4,0,270
1692,0,1,271
1692,0,0,271
1693,1,0,271
1693,1,1,271
1694,2,1,271
1694,2,0,271
1695,3,1,604
1696,0,1,272
1696,0,0,272
1697,1,1,272
1697,1,0,272
1698,4,1,604
1699,3,1,605
1700,2,1,272
1700,2,0,272
1701,4,1,605
1702,3,1,606
1703,3,1,607
1704,4,1,272
1704,4,0,272
1705,4,1,607
1706,0,1,273
1706,0,0,273
1707,3,1,608
1708,1,0,273
1708,1,1,273
1709,4,1,608
1710,2,0,273
1710,2,1,273
1711,4,1,273
1711,4,0,273
1712,3,1,609
1713,4,1,609
1714,0,1,274
1714,0,0,274
1715,4,1,610
1716,3,1,611
1717,1,0,274
1717,1,1,274
1718,4,1,611
1719,2,1,274
1719,2,0,274
1720,4,1,274
1720,4,0,274
1721,4,1,612
1722,3,1,613
1723,1,1,275
1723,1,0,275
1724,2,0,275
1724,2,1,275
1725,4,1,275
1725,4,0,275
1726,1,1,276
1726,1,0,276
1727,3,1,614
1728,3,1,616
1729,4,1,616
1730,2,1,276
1730,2,0,276
1731,3,1,617
1732,4,1,617
1733,1,0,277
1733,1,1,277
1734,3,1,618
1735,2,0,277
1735,2,1,277
1736,4,1,277
1736,4,0,277
1737,2,1,278
1737,2,0,278
1738,4,0,278
1738,4,1,278
1739,4,1,618
1740,1,1,279
1740,1,0,279
1741,4,1,279
1741,4,0,279
1742,2,0,280
1742,2,1,280
1743,0,0,281
1743,0,1,281
1744,1,1,281
1744,1,0,281
1745,2,1,281
1745,2,0,281
1746,3,1,619
1747,4,0,281
1747,4,1,281
1748,4,1,619
1749,3,1,620
1750,0,0,282
1750,0,1,282
1751,4,1,620
1752,3,1,621
1753,1,0,282
1753,1,1,282
1754,4,1,282
1754,4,0,282
1755,4,1,621
1756,0,0,283
1756,0,1,283
1757,1,1,283
1757,1,0,283
1758,3,1,622
1759,4,1,622
1760,3,1,624
1761,4,1,283
1761,4,0,283
1762,0,0,284
1762,0,1,284
1763,4,1,624
1764,3,1,625
1765,2,0,284
1765,2,1,284
1766,1,0,285
1766,1,1,285
1767,2,1,285
1767,2,0,285
1768,4,0,285
1768,4,1,285
1769,4,1,625
1770,3,1,626
1771,3,1,627
1772,2,1,286
1772,2,0,286
1773,4,1,627
1774,3,1,628
1775,4,0,286
1775,4,1,286
1776,3,1,629
1777,4,1,629
1778,0,0,287
1778,0,1,287
1779,3,1,630
1780,4,1,630
1781,3,1,631
1782,4,0,287
1782,4,1,287
1783,4,1,631
1784,4,1,632
1785,3,1,633
1786,4,1,634
1787,3,1,635
1788,3,1,636
1789,3,1,637
1790,0,1,288
1790,0,0,288
1791,3,1,638
1792,1,0,288
1792,1,1,288
1793,4,1,639
1794,2,0,288
1794,2,1,288
1795,4,1,288
1795,4,0,288
1796,1,1,289
1796,1,0,289
1797,2,1,289
1797,2,0,289
1798,0,0,290
1798,0,1,290
1799,1,1,290
1799,1,0,290
1800,3,1,640
1801,3,1,641
1802,4,1,641
1803,3,1,642
1804,3,1,643
1805,2,1,290
1805,2,0,290
1806,4,1,644
1807,3,1,645
1808,4,1,290
1808,4,0,290
1809,3,1,646
1810,4,1,647
1811,1,1,291
1811,1,0,291
1812,3,1,648
1813,3,1,649
1814,4,1,649
1815,0,0,292
1815,0,1,292
1816,1,0,292
1816,1,1,292
1817,3,1,650
1818,4,1,650
1819,3,1,651
1820,2,0,292
1820,2,1,292
1821,0,0,293
1821,0,1,293
1822,4,1,651
1823,3,1,653
1824,4,1,653
1825,1,1,293
1825,1,0,293
1826,4,1,293
1826,4,0,293
1827,0,0,294
1827,0,1,294
1828,2,1,294
1828,2,0,294
1829,3,1,654
1830,4,0,294
1830,4,1,294
1831,4,1,654
1832,0,1,295
1832,0,0,295
1833,1,1,295
1833,1,0,295
1834,2,1,295
1834,2,0,295
1835,3,1,655
1836,4,0,295
1836,4,1,295
1837,4,1,655
1838,3,1,656
1839,4,1,656
1840,0,0,296
1840,0,1,296
1841,3,1,657
1842,3,1,658
1843,4,1,658
1844,1,0,296
1844,1,1,296
1845,2,1,296
1845,2,0,296
1846,3,1,659
1847,4,0,296
1847,4,1,296
1848,4,1,659
1849,0,0,297
1849,0,1,297
1850,3,1,660
1851,1,1,297
1851,1,0,297
1852,4,1,660
1853,3,1,661
1854,4,1,661
1855,3,1,662
1856,2,1,297
1856,2,0,297
1857,4,1,662
1858,3,1,663
1859,4,1,663
1860,3,1,664
1861,4,0,297
1861,4,1,297
1862,4,1,664
1863,3,1,665
1864,0,1,298
1864,0,0,298
1865,4,1,665
1866,2,0,298
1866,2,1,298
1867,4,0,298
1867,4,1,298
1868,3,1,666
1869,4,1,666
1870,4,0,299
1870,4,1,299
1871,0,0,300
1871,0,1,300
1872,1,0,300
1872,1,1,300
1873,2,1,300
1873,2,0,300
1874,3,1,667
1875,4,1,667
1876,4,1,668
1877,3,1,669
1878,4,1,669
1879,3,1,670
1880,4,0,300
1880,4,1,300
1881,1,0,301
1881,1,1,301
1882,2,0,301
1882,2,1,301
1883,4,1,670
1884,4,1,301
1884,4,0,301
1885,1,0,302
1885,1,1,302
1886,4,1,671
1887,2,0,302
1887,2,1,302
1888,3,1,673
1889,4,0,302
1889,4,1,302
1890,4,1,673
1891,3,1,674
1892,1,0,303
1892,1,1,303
1893,2,1,303
1893,2,0,303
1894,4,1,303
1894,4,0,303
1895,4,1,674
1896,3,1,675
1897,4,1,675
1898,0,1,304
1898,0,0,304
1899,1,1,304
1899,1,0,304
1900,2,0,304
1900,2,1,304
1901,4,1,304
1901,4,0,304
1902,3,1,676
1903,0,0,305
1903,0,1,305
1904,4,1,676
1905,1,0,305
1905,1,1,305
1906,3,1,677
1907,2,1,305
1907,2,0,305
1908,0,1,306
1908,0,0,306
1909,1,0,306
1909,1,1,306
1910,4,1,677
1911,2,0,306
1911,2,1,306
1912,3,1,678
1913,4,1,678
1914,4,0,306
1914,4,1,306
1915,3,1,679
1916,4,1,679
1917,0,1,307
1917,0,0,307
1918,3,1,680
1919,1,1,307
1919,1,0,307
1920,3,1,681
1921,4,1,307
1921,4,0,307
1922,4,1,681
1923,3,1,682
1924,0,0,308
1924,0,1,308
1925,1,0,308
1925,1,1,308
1926,4,1,682
1927,3,1,683
1928,4,1,683
1929,4,1,684
1930,3,1,685
1931,4,1,685
1932,2,1,308
1932,2,0,308
1933,3,1,687
1934,4,1,687
1935,3,1,689
1936,4,0,308
1936,4,1,308
1937,1,0,309
1937,1,1,309
1938,2,1,309
1938,2,0,309
1939,4,1,689
1940,3,1,690
1941,0,1,310
1941,0,0,310
1942,4,1,690
1943,2,1,310
1943,2,0,310
1944,4,1,310
1944,4,0,310
1945,0,0,311
1945,0,1,311
1946,3,1,692
1947,4,1,692
1948,1,0,311
1948,1,1,311
1949,2,1,311
1949,2,0,311
1950,4,1,311
1950,4,0,311
1951,3,1,693
1952,0,1,312
1952,0,0,312
1953,4,1,693
1954,4,1,312
1954,4,0,312
1955,0,0,313
1955,0,1,313
1956,4,1,694
1957,1,1,313
1957,1,0,313
1958,3,1,695
1959,3,1,696
1960,4,1,696
1961,2,0,313
1961,2,1,313
1962,4,0,313
1962,4,1,313
1963,3,1,697
1964,0,0,314
1964,0,1,314
1965,2,0,314
1965,2,1,314
1966,4,0,314
1966,4,1,314
1967,0,1,315
1967,0,0,315
1968,4,1,697
1969,1,0,315
1969,1,1,315
1970,0,0,316
1970,0,1,316
1971,1,0,316
1971,1,1,316
1972,3,1,698
1973,4,1,698
1974,2,1,316
1974,2,0,316
1975,4,0,316
1975,4,1,316
1976,4,1,699
1977,0,1,317
1977,0,0,317
1978,1,1,317
1978,1,0,317
1979,3,1,700
1980,4,1,701
1981,2,1,317
1981,2,0,317
1982,4,0,317
1982,4,1,317
1983,1,1,318
1983,1,0,318
1984,2,1,318
1984,2,0,318
1985,3,1,703
1986,4,1,703
1987,4,1,318
1987,4,0,318
1988,3,1,704
1989,3,1,705
1990,4,1,705
1991,4,1,706
1992,3,1,707
1993,4,1,707
1994,0,1,319
1994,0,0,319
1995,3,1,708
1996,4,1,708
1997,3,1,709
1998,1,1,319
1998,1,0,319
1999,4,1,709
2000,2,0,319
2000,2,1,319
2001,3,1,711
2002,4,1,711
2003,4,1,319
2003,4,0,319
2004,0,0,320
2004,0,1,320
2005,3,1,712
2006,1,1,320
2006,1,0,320
2007,4,1,712
2008,2,1,320
2008,2,0,320
2009,4,1,320
2009,4,0,320
2010,0,0,321
2010,0,1,321
2011,3,1,713
2012,1,1,321
2012,1,0,321
2013,4,1,713
2014,2,0,321
2014,2,1,321
2015,4,0,321
2015,4,1,321
2016,0,0,322
2016,0,1,322
2017,4,1,714
2018,1,1,322
2018,1,0,322
2019,2,0,322
2019,2,1,322
2020,4,1,716
2021,4,0,322
2021,4,1,322
2022,0,0,323
2022,0,1,323
2023,3,1,717
2024,2,0,323
2024,2,1,323
2025,0,1,324
2025,0,0,324
2026,2,0,324
2026,2,1,324
2027,4,1,717
2028,3,1,718
2029,4,1,718
2030,3,1,719
2031,0,1,325
2031,0,0,325
2032,4,1,719
2033,3,1,720
2034,4,1,720
2035,4,0,325
2035,4,1,325
2036,4,1,721
2037,0,1,326
2037,0,0,326
2038,1,0,326
2038,1,1,326
2039,3,1,722
2040,2,0,326
2040,2,1,326
2041,0,1,327
2041,0,0,327
2042,1,0,327
2042,1,1,327
2043,3,1,723
2044,4,1,724
2045,2,1,327
2045,2,0,327
2046,3,1,725
2047,4,1,725
2048,3,1,726
2049,4,1,726
2050,4,1,727
2051,4,0,327
2051,4,1,327
2052,3,1,728
2053,0,0,328
2053,0,1,328
2054,1,1,328
2054,1,0,328
2055,4,1,728
2056,2,0,328
2056,2,1,328
2057,0,0,329
2057,0,1,329
2058,4,1,729
2059,1,1,329
2059,1,0,329
2060,3,1,730
2061,4,1,730
2062,4,1,731
2063,4,1,732
2064,3,1,733
2065,2,0,329
2065,2,1,329
2066,0,0,330
2066,0,1,330
2067,4,1,733
2068,3,1,734
2069,3,1,735
2070,3,1,736
2071,1,1,330
2071,1,0,330
2072,2,0,330
2072,2,1,330
2073,0,1,331
2073,0,0,331
2074,4,1,736
2075,1,0,331
2075,1,1,331
2076,2,0,331
2076,2,1,331
2077,4,1,331
2077,4,0,331
2078,0,1,332
2078,0,0,332
2079,3,1,737
2080,3,1,738
2081,1,0,332
2081,1,1,332
2082,4,1,332
2082,4,0,332
2083,0,0,333
2083,0,1,333
2084,4,1,738
2085,3,1,739
2086,1,1,333
2086,1,0,333
2087,4,1,739
2088,3,1,740
2089,2,0,333
2089,2,1,333
2090,4,1,740
2091,0,1,334
2091,0,0,334
2092,1,1,334
2092,1,0,334
2093,0,1,335
2093,0,0,335
2094,1,1,335
2094,1,0,335
2095,3,1,741
2096,2,1,335
2096,2,0,335
2097,4,1,742
2098,4,0,335
2098,4,1,335
2099,0,1,336
2099,0,0,336
2100,3,1,743
2101,3,1,744
2102,1,1,336
2102,1,0,336
2103,4,1,744
2104,4,0,336
2104,4,1,336
2105,0,0,337
2105,0,1,337
2106,1,1,337
2106,1,0,337
2107,3,1,745
2108,4,1,745
2109,2,1,337
2109,2,0,337
2110,0,0,338
2110,0,1,338
2111,1,1,338
2111,1,0,338
2112,4,1,746
2113,4,1,747
2114,2,0,338
2114,2,1,338
2115,4,1,338
2115,4,0,338
2116,3,1,749
2117,4,1,750
2118,1,1,339
2118,1,0,339
2119,2,0,339
2119,2,1,339
2120,3,1,751
2121,4,1,751
2122,4,0,339
2122,4,1,339
2123,0,1,340
2123,0,0,340
2124,3,1,752
2125,3,1,753
2126,2,1,340
2126,2,0,340
2127,4,1,753
2128,4,1,340
2128,4,0,340
2129,3,1,754
2130,1,1,341
2130,1,0,341
2131,2,0,341
2131,2,1,341
2132,4,0,341
2132,4,1,341
2133,3,1,755
2134,2,1,342
2134,2,0,342
2135,0,0,343
2135,0,1,343
2136,1,0,343
2136,1,1,343
2137,4,1,755
2138,4,1,756
2139,2,0,343
2139,2,1,343
2140,4,1,757
2141,3,1,758
2142,0,0,344
2142,0,1,344
2143,1,1,344
2143,1,0,344
2144,4,1,758
2145,4,0,344
2145,4,1,344
2146,1,0,345
2146,1,1,345
2147,3,1,759
2148,4,0,345
2148,4,1,345
2149,4,1,759
2150,0,1,346
2150,0,0,346
2151,1,0,346
2151,1,1,346
2152,2,0,346
2152,2,1,346
2153,4,1,760
2154,3,1,761
2155,3,1,762
2156,4,0,346
2156,4,1,346
2157,0,0,347
2157,0,1,347
2158,1,0,347
2158,1,1,347
2159,2,0,347
2159,2,1,347
2160,4,1,762
2161,4,1,347
2161,4,0,347
2162,3,1,764
2163,0,1,348
2163,0,0,348
2164,4,1,764
2165,4,0,348
2165,4,1,348
2166,0,0,349
2166,0,1,349
2167,3,1,765
2168,1,1,349
2168,1,0,349
2169,3,1,766
2170,4,1,766
2171,3,1,768
2172,2,0,349
2172,2,1,349
2173,4,1,349
2173,4,0,349
2174,4,1,768
2175,0,0,350
2175,0,1,350
2176,3,1,769
2177,4,1,769
2178,3,1,770
2179,4,1,770
2180,4,1,771
2181,3,1,772
2182,2,0,350
2182,2,1,350
2183,4,1,772
2184,4,1,773
2185,3,1,774
2186,4,1,774
2187,4,1,350
2187,4,0,350
2188,2,1,351
2188,2,0,351
2189,3,1,775
2190,4,1,351
2190,4,0,351
2191,4,1,775
2192,3,1,776
2193,4,1,776
2194,3,1,777
2195,4,1,777
2196,0,0,352
2196,0,1,352
2197,4,1,778
2198,1,0,352
2198,1,1,352
2199,2,1,352
2199,2,0,352
2200,4,0,352
2200,4,1,352
2201,0,1,353
2201,0,0,353
2202,1,1,353
2202,1,0,353
2203,3,1,779
2204,4,1,353
2204,4,0,353
